image_id,crop_type,disease_name,status,file_size_kb,width,height,brightness,blurriness_score
IMG_1035,Grape,Black_Rot,Diseased,1883.53,256,256,144.4,80.64
IMG_1036,Potato,Healthy,Healthy,1951.07,256,256,135.41,22.5
IMG_1037,Pepper,Healthy,Healthy,1439.16,256,256,152.81,102.2
IMG_1038,Grape,Healthy,Healthy,2118.29,256,256,110.89,22.91
IMG_1039,Peach,Bacterial_Spot,Diseased,1284.97,256,256,88.45,15.21
IMG_1040,Potato,Healthy,Healthy,1949.22,512,512,91.09,152.5
IMG_1041,Apple,Black_Rot,Diseased,1619.81,256,256,106.6,19.66
IMG_1042,Tomato,Healthy,Healthy,1269.5,256,256,,59.95
IMG_1043,Grape,Healthy,Healthy,669.15,256,256,121.22,75.97
IMG_1044,Cherry,Powdery_Mildew,Diseased,1405.89,256,256,133.59,43.28
IMG_1045,Cherry,Powdery_Mildew,Diseased,1352.92,256,256,149.49,75.41
IMG_1046,Grape,Healthy,Healthy,1315.94,512,512,134.78,48.0
IMG_1047,Apple,Rust,Diseased,1397.44,256,256,172.62,12.43
IMG_1048,Grape,Healthy,Healthy,965.17,256,256,115.39,83.57
IMG_1049,Pepper,Bell_Bacterial_Spot,Diseased,1494.55,256,256,123.61,55.19
IMG_1050,Potato,Healthy,Healthy,1348.0,256,256,118.72,10.01
IMG_1051,Strawberry,Leaf_Scorch,Diseased,1508.85,256,256,128.6,1.72
IMG_1052,Grape,Black_Rot,Diseased,1294.82,1024,1024,105.03,70.79
IMG_1053,Apple,Rust,Diseased,1697.41,256,256,146.72,24.53
IMG_1054,Apple,Rust,Diseased,1444.81,512,512,146.54,20.0
IMG_1055,Potato,Early_Blight,Diseased,2041.12,1024,1024,103.65,33.61
IMG_1056,Cherry,Healthy,Healthy,1313.37,256,256,122.98,94.65
IMG_1057,Potato,Early_Blight,Diseased,740.13,256,256,98.97,12.06
IMG_1058,Strawberry,Leaf_Scorch,Diseased,1448.69,256,256,84.3,27.04
IMG_1059,Tomato,Healthy,Healthy,1255.93,256,256,80.4,16.41
IMG_1060,,Early_Blight,Diseased,1063.68,256,256,116.26,13.41
IMG_1061,Pepper,Bell_Bacterial_Spot,Diseased,1762.88,256,256,,13.02
IMG_1062,Potato,Healthy,Healthy,1444.29,256,256,125.62,50.8
IMG_1063,Tomato,Early_Blight,Diseased,768.13,256,256,158.01,15.14
IMG_1064,Apple,Healthy,Healthy,1746.39,256,256,111.04,54.5
IMG_1065,Pepper,Healthy,Healthy,1408.8,512,512,97.82,70.66
IMG_1066,Corn,Healthy,Healthy,937.21,256,256,129.22,11.24
IMG_1067,Pepper,Bell_Bacterial_Spot,Diseased,1058.11,256,256,168.53,202.0
IMG_1068,Potato,Early_Blight,Diseased,1763.72,256,256,145.42,208.24
IMG_1069,Strawberry,Healthy,Healthy,1727.27,256,256,101.66,32.71
IMG_1070,Strawberry,Leaf_Scorch,Diseased,1221.59,256,256,131.73,118.45
IMG_1071,Grape,Healthy,Healthy,1624.47,256,256,80.36,93.13
IMG_1072,Apple,Healthy,Healthy,1089.4,256,256,158.27,39.63
IMG_1073,Grape,Healthy,Healthy,1443.92,256,256,168.45,69.91
IMG_1074,Potato,Late_Blight,Diseased,1539.23,256,256,121.45,16.66
IMG_1075,Tomato,Early_Blight,Diseased,1293.35,256,256,120.14,11.48
IMG_1076,Potato,Healthy,Healthy,1090.7,256,256,147.73,107.51
IMG_1077,Grape,Black_Rot,Diseased,1287.69,256,256,112.79,70.91
IMG_1078,Corn,Healthy,Healthy,1078.68,1024,1024,83.81,16.77
IMG_1079,Potato,Late_Blight,Diseased,,256,256,148.79,50.43
IMG_1080,Cherry,Healthy,Healthy,1476.29,1024,1024,152.18,41.54
IMG_1081,Corn,Healthy,Healthy,,512,512,14.81,47.52
IMG_1082,Strawberry,Healthy,Healthy,1474.86,512,512,83.3,70.86
IMG_1083,Pepper,Bell_Bacterial_Spot,Diseased,1706.89,256,256,105.0,78.04
IMG_1084,Apple,Rust,Diseased,,256,256,91.76,37.53
IMG_1085,Potato,Late_Blight,Diseased,1696.9,512,512,120.37,30.27
IMG_1086,Strawberry,Healthy,Healthy,1101.97,256,256,103.02,72.88
IMG_1087,Strawberry,Healthy,Healthy,1789.34,256,256,173.24,144.07
IMG_1088,Cherry,Powdery_Mildew,Diseased,2158.15,256,256,85.57,33.9
IMG_1089,Tomato,Healthy,Healthy,1366.31,256,256,124.39,59.77
IMG_1090,Pepper,Bell_Bacterial_Spot,Diseased,1785.1,512,512,124.31,112.59
IMG_1091,Pepper,Bell_Bacterial_Spot,Diseased,418.08,256,256,137.5,13.73
IMG_1092,Corn,Common_Rust,Diseased,1462.19,256,256,99.13,51.63
IMG_1093,Peach,Healthy,Healthy,1602.9,256,256,123.63,155.01
IMG_1094,Peach,Bacterial_Spot,Diseased,1362.21,256,256,152.6,173.75
IMG_1095,Peach,Bacterial_Spot,Diseased,2372.36,1024,1024,95.76,176.29
IMG_1096,Cherry,Powdery_Mildew,Diseased,1705.54,256,256,78.15,73.87
IMG_1097,Pepper,Bell_Bacterial_Spot,Diseased,1288.81,256,256,93.33,29.03
IMG_1098,Corn,Common_Rust,Diseased,1672.92,512,512,133.68,90.28
IMG_1099,Tomato,Late_Blight,Diseased,999.87,256,256,104.22,189.19
IMG_1100,Pepper,Bell_Bacterial_Spot,Diseased,1584.33,256,256,160.06,117.74
IMG_1101,Peach,Bacterial_Spot,Diseased,4211.1,256,256,173.95,103.6
IMG_1102,Apple,Rust,Diseased,1965.41,512,512,100.65,69.81
IMG_1103,Grape,Black_Rot,Diseased,1929.02,1024,1024,113.68,48.97
IMG_1104,Grape,Black_Rot,Diseased,2071.5,256,256,147.89,91.55
IMG_1105,Peach,Bacterial_Spot,Diseased,1913.09,512,512,114.44,170.48
IMG_1106,Tomato,Late_Blight,Diseased,1284.63,256,256,146.63,27.0
IMG_1107,Cherry,Powdery_Mildew,Diseased,1146.34,1024,1024,151.29,14.12
IMG_1108,Grape,Black_Rot,Diseased,2220.16,256,256,146.72,19.6
IMG_1109,Potato,Early_Blight,Diseased,1118.15,256,256,93.23,118.15
IMG_1110,Tomato,Late_Blight,Diseased,1707.29,256,256,159.2,65.55
IMG_1111,Apple,Healthy,Healthy,1756.42,256,256,132.55,32.85
IMG_1112,Tomato,Healthy,Healthy,2098.92,256,256,147.69,115.76
IMG_1113,Strawberry,Healthy,Healthy,1227.59,256,256,98.95,37.54
IMG_1114,Potato,Early_Blight,Diseased,1584.63,1024,1024,160.32,45.82
IMG_1115,Corn,Common_Rust,Diseased,1980.77,256,256,116.05,26.67
IMG_1116,Apple,Rust,Diseased,1503.52,256,256,77.0,27.07
IMG_1117,Apple,Healthy,Healthy,2399.78,256,256,128.64,25.4
IMG_1118,Strawberry,Leaf_Scorch,Diseased,1136.95,256,256,93.67,22.02
IMG_1119,Apple,Rust,Diseased,,256,256,121.59,18.47
IMG_1120,Potato,Healthy,Healthy,926.51,1024,1024,141.18,172.24
IMG_1121,Apple,Rust,Diseased,1692.4,256,256,86.37,49.47
IMG_1122,Apple,Healthy,Healthy,1089.21,256,256,127.21,35.44
IMG_1123,Cherry,Healthy,Healthy,1397.19,256,256,130.16,56.6
IMG_1124,Tomato,Early_Blight,Diseased,1872.51,256,256,78.28,56.54
IMG_1125,Apple,Healthy,Healthy,1182.83,256,256,163.93,23.54
IMG_1126,Pepper,Healthy,Healthy,2484.4,256,256,128.77,74.29
IMG_1127,Potato,Early_Blight,Diseased,1169.67,512,512,142.22,117.43
IMG_1128,Strawberry,Healthy,Healthy,2238.56,256,256,111.56,110.39
IMG_1129,Apple,Black_Rot,Diseased,1054.95,256,256,98.89,45.69
IMG_1130,Grape,Healthy,Healthy,1757.64,256,256,114.98,37.77
IMG_1131,Apple,Healthy,Healthy,1121.67,512,512,118.45,42.77
IMG_1132,Strawberry,Leaf_Scorch,Diseased,1191.03,512,512,114.45,99.22
IMG_1133,Pepper,Healthy,Healthy,1293.31,512,512,134.47,92.0
IMG_1134,Strawberry,Healthy,Healthy,984.59,256,256,153.89,35.42
IMG_1135,Tomato,Healthy,Healthy,1156.15,256,256,150.5,191.89
IMG_1136,Strawberry,Healthy,Healthy,1143.77,512,512,95.45,28.47
IMG_1137,Apple,Healthy,Healthy,1301.8,512,512,126.23,12.98
IMG_1138,Pepper,Healthy,Healthy,160.98,512,512,110.11,45.34
IMG_1139,Tomato,Early_Blight,Diseased,2135.6,256,256,163.6,102.05
IMG_1140,Pepper,Healthy,Healthy,1443.63,512,512,74.1,35.7
IMG_1141,Tomato,Late_Blight,Diseased,1771.14,256,256,110.2,256.71
IMG_1142,Peach,Healthy,Healthy,2158.53,512,512,102.55,48.21
IMG_1143,Peach,Bacterial_Spot,Diseased,1235.12,256,256,128.8,28.47
IMG_1144,Corn,Healthy,Healthy,1550.4,1024,1024,116.98,23.85
IMG_1145,Strawberry,Healthy,Healthy,1578.03,256,256,138.46,11.47
IMG_1146,Strawberry,Healthy,Healthy,1714.99,256,256,82.59,52.7
IMG_1147,Strawberry,Healthy,Healthy,2039.67,512,512,94.22,37.06
IMG_1148,Apple,Black_Rot,Diseased,1509.77,256,256,142.85,15.18
IMG_1149,Cherry,Powdery_Mildew,Diseased,1031.85,512,512,119.35,145.32
IMG_1150,Strawberry,Leaf_Scorch,Diseased,1581.37,1024,1024,109.11,13.14
IMG_1151,Strawberry,Leaf_Scorch,Diseased,1010.49,256,256,135.9,55.64
IMG_1152,,Healthy,Healthy,1343.69,256,256,140.08,131.85
IMG_1153,Grape,Healthy,Healthy,1702.94,512,512,97.69,37.94
IMG_1154,Cherry,Healthy,Healthy,620.58,256,256,103.8,17.78
IMG_1155,Tomato,Late_Blight,Diseased,1892.11,256,256,149.68,55.11
IMG_1156,Cherry,Healthy,Healthy,2526.26,256,256,145.12,22.9
IMG_1157,Potato,Early_Blight,Diseased,1918.5,256,256,137.09,28.8
IMG_1158,Grape,Healthy,Healthy,2140.88,256,256,137.98,22.11
IMG_1159,Corn,Common_Rust,Diseased,1512.93,256,256,98.63,84.24
IMG_1160,Grape,Healthy,Healthy,1610.68,256,256,150.88,25.37
IMG_1161,Strawberry,Leaf_Scorch,Diseased,1512.0,256,256,146.96,13.45
IMG_1162,Tomato,Late_Blight,Diseased,1396.87,256,256,98.27,69.18
IMG_1163,Pepper,Bell_Bacterial_Spot,Diseased,951.17,512,512,141.4,10.57
IMG_1164,Apple,Rust,Diseased,1971.98,256,256,135.97,50.9
IMG_1165,Corn,Common_Rust,Diseased,1285.12,256,256,68.73,68.51
IMG_1166,Potato,Early_Blight,Diseased,1995.6,256,256,122.68,53.32
IMG_1167,Pepper,Healthy,Healthy,1220.01,256,256,77.42,93.81
IMG_1168,Apple,Healthy,Healthy,1410.48,256,256,106.8,15.34
IMG_1169,Strawberry,Healthy,Healthy,1108.28,1024,1024,112.62,32.62
IMG_1170,Strawberry,Leaf_Scorch,Diseased,1565.34,256,256,107.38,76.54
IMG_1171,Tomato,Early_Blight,Diseased,1380.75,256,256,131.59,46.36
IMG_1172,Cherry,Powdery_Mildew,Diseased,839.04,256,256,128.69,108.0
IMG_1173,Pepper,Bell_Bacterial_Spot,Diseased,1238.99,1024,1024,157.8,45.1
IMG_1174,Cherry,Healthy,Healthy,1255.53,256,256,84.21,118.84
IMG_1175,Corn,Common_Rust,Diseased,582.42,512,512,158.39,21.44
IMG_1176,Cherry,Healthy,Healthy,1621.05,256,256,135.2,17.44
IMG_1177,Pepper,Bell_Bacterial_Spot,Diseased,1346.75,256,256,152.16,39.99
IMG_1178,Strawberry,Leaf_Scorch,Diseased,1460.11,512,512,146.23,18.6
IMG_1179,Cherry,Healthy,Healthy,1290.07,1024,1024,130.89,25.44
IMG_1180,Potato,Late_Blight,Diseased,,512,512,80.9,51.34
IMG_1181,Apple,Healthy,Healthy,1467.24,256,256,137.44,36.87
IMG_1182,Peach,Bacterial_Spot,Diseased,1896.48,1024,1024,133.58,25.64
IMG_1183,Tomato,Healthy,Healthy,,256,256,117.98,173.04
IMG_1184,Potato,Late_Blight,Diseased,1961.88,512,512,108.78,36.31
IMG_1185,Potato,Healthy,Healthy,1418.35,256,256,94.37,144.89
IMG_1186,Corn,Common_Rust,Diseased,2747.07,256,256,153.58,83.3
IMG_1187,Peach,Bacterial_Spot,Diseased,1397.18,256,256,103.1,11.62
IMG_1188,Tomato,Late_Blight,Diseased,1611.02,256,256,138.59,10.43
IMG_1189,Apple,Black_Rot,Diseased,1317.19,256,256,134.22,22.87
IMG_1190,Strawberry,Leaf_Scorch,Diseased,1330.48,1024,1024,135.74,102.63
IMG_1191,Strawberry,Healthy,Healthy,1711.62,256,256,110.31,114.71
IMG_1192,Grape,Healthy,Healthy,1310.59,512,512,113.4,70.34
IMG_1193,Pepper,Bell_Bacterial_Spot,Diseased,962.94,256,256,99.75,55.38
IMG_1194,Pepper,Healthy,Healthy,1241.0,256,256,138.43,48.04
IMG_1195,Grape,Black_Rot,Diseased,1844.69,256,256,,24.79
IMG_1196,Strawberry,Healthy,Healthy,1277.19,256,256,107.8,89.86
IMG_1197,Peach,Healthy,Healthy,901.79,256,256,88.39,46.03
IMG_1198,Corn,Healthy,Healthy,1963.97,1024,1024,116.48,28.38
IMG_1199,Peach,Healthy,Healthy,969.8,256,256,118.57,19.26
IMG_1200,Strawberry,Healthy,Healthy,1781.55,256,256,125.54,60.16
IMG_1201,Tomato,Healthy,Healthy,4319.7,256,256,10.2,6.45
IMG_1202,Cherry,Healthy,Healthy,1111.08,512,512,102.6,11.2
IMG_1203,Pepper,Healthy,Healthy,1754.13,512,512,137.79,57.2
IMG_1204,Peach,Healthy,Healthy,1452.93,256,256,171.32,52.63
IMG_1205,Pepper,Bell_Bacterial_Spot,Diseased,1472.42,256,256,75.97,24.96
IMG_1206,Peach,Healthy,Healthy,1507.43,512,512,94.44,19.0
IMG_1207,Grape,Healthy,Healthy,2023.27,256,256,147.88,87.03
IMG_1208,Peach,Bacterial_Spot,Diseased,1125.2,256,256,123.59,236.34
IMG_1209,Apple,Healthy,Healthy,1365.67,1024,1024,113.99,47.76
IMG_1210,Strawberry,Leaf_Scorch,Diseased,1643.45,256,256,163.57,40.9
IMG_1211,Grape,Healthy,Healthy,1982.05,512,512,,109.72
IMG_1212,Corn,Healthy,Healthy,1558.26,512,512,102.49,21.26
IMG_1213,Corn,Healthy,Healthy,2545.92,256,256,104.99,49.56
IMG_1214,Corn,Healthy,Healthy,1660.92,256,256,134.7,24.07
IMG_1215,Cherry,Healthy,Healthy,1484.64,256,256,157.13,11.5
IMG_1216,Apple,Healthy,Healthy,2112.59,1024,1024,135.89,115.64
IMG_1217,Apple,Black_Rot,Diseased,2415.52,1024,1024,126.5,33.74
IMG_1218,Strawberry,Healthy,Healthy,794.71,256,256,116.05,68.07
IMG_1219,Apple,Healthy,Healthy,1154.0,256,256,112.93,45.51
IMG_1220,Strawberry,Healthy,Healthy,1293.06,256,256,104.2,13.68
IMG_1221,Apple,Rust,Diseased,1580.45,256,256,145.74,35.68
IMG_1222,Strawberry,Leaf_Scorch,Diseased,813.89,1024,1024,128.22,25.96
IMG_1223,Cherry,Powdery_Mildew,Diseased,1074.66,256,256,130.37,10.05
IMG_1224,Pepper,Healthy,Healthy,1908.65,512,512,137.67,55.98
IMG_1225,Potato,Late_Blight,Diseased,1656.84,512,512,109.47,13.77
IMG_1226,Strawberry,Leaf_Scorch,Diseased,1312.93,512,512,121.03,10.99
IMG_1227,Tomato,Early_Blight,Diseased,601.77,256,256,157.47,135.17
IMG_1228,Corn,Healthy,Healthy,1578.16,256,256,100.77,65.58
IMG_1229,Strawberry,Leaf_Scorch,Diseased,1326.69,256,256,100.03,60.76
IMG_1230,Grape,Healthy,Healthy,1611.39,512,512,137.84,53.84
IMG_1231,Pepper,Healthy,Healthy,1473.83,256,256,149.12,49.42
IMG_1232,Pepper,Bell_Bacterial_Spot,Diseased,1184.09,256,256,108.28,49.32
IMG_1233,Potato,Healthy,Healthy,1292.56,256,256,109.36,24.66
IMG_1234,Cherry,Healthy,Healthy,1737.87,256,256,109.83,14.96
IMG_1235,Corn,Common_Rust,Diseased,1425.6,512,512,118.46,84.47
IMG_1236,Cherry,Healthy,Healthy,1735.61,256,256,98.62,41.66
IMG_1237,Potato,Healthy,Healthy,933.16,256,256,109.05,30.62
IMG_1238,Potato,Early_Blight,Diseased,781.26,1024,1024,122.74,45.38
IMG_1239,Potato,Late_Blight,Diseased,892.88,256,256,94.52,102.66
IMG_1240,Tomato,Healthy,Healthy,1698.63,256,256,108.97,68.14
IMG_1241,Pepper,Healthy,Healthy,1184.87,256,256,144.49,30.57
IMG_1242,Corn,Common_Rust,Diseased,1696.11,1024,1024,110.74,31.97
IMG_1243,Peach,Bacterial_Spot,Diseased,1065.7,512,512,100.8,44.43
IMG_1244,,Bacterial_Spot,Diseased,1511.92,256,256,122.44,12.24
IMG_1245,Strawberry,Leaf_Scorch,Diseased,,512,512,115.26,188.64
IMG_1246,Potato,Late_Blight,Diseased,1317.98,512,512,96.05,37.5
IMG_1247,Apple,Black_Rot,Diseased,1230.43,256,256,150.9,34.34
IMG_1248,Apple,Black_Rot,Diseased,2073.53,256,256,145.22,90.67
IMG_1249,Pepper,Bell_Bacterial_Spot,Diseased,2005.86,512,512,120.25,45.45
IMG_1250,Potato,Late_Blight,Diseased,1671.93,256,256,172.3,47.96
IMG_1251,Tomato,Early_Blight,Diseased,2260.86,1024,1024,155.46,143.44
IMG_1252,Pepper,Bell_Bacterial_Spot,Diseased,1418.16,256,256,129.37,16.28
IMG_1253,Tomato,Early_Blight,Diseased,1406.69,256,256,92.88,53.37
IMG_1254,Cherry,Healthy,Healthy,2090.29,256,256,86.11,95.7
IMG_1255,Apple,Rust,Diseased,553.55,256,256,83.33,63.91
IMG_1256,Potato,Early_Blight,Diseased,1092.03,256,256,109.0,47.96
IMG_1257,Peach,Bacterial_Spot,Diseased,1230.84,512,512,120.27,10.13
IMG_1258,Tomato,Early_Blight,Diseased,1765.14,256,256,107.3,24.9
IMG_1259,Peach,Healthy,Healthy,1414.18,256,256,93.13,83.5
IMG_1260,Potato,Late_Blight,Diseased,59.57,256,256,99.59,52.82
IMG_1261,,Healthy,Healthy,1789.34,256,256,135.02,45.67
IMG_1262,Strawberry,Leaf_Scorch,Diseased,1303.97,256,256,128.64,46.46
IMG_1263,Corn,Healthy,Healthy,1000.97,256,256,167.17,62.13
IMG_1264,Potato,Healthy,Healthy,2027.28,512,512,161.25,14.15
IMG_1265,Tomato,Late_Blight,Diseased,1801.35,256,256,181.73,22.08
IMG_1266,Cherry,Healthy,Healthy,1553.52,512,512,122.3,30.69
IMG_1267,Strawberry,Leaf_Scorch,Diseased,2044.83,256,256,162.44,57.78
IMG_1268,Tomato,Late_Blight,Diseased,1354.22,256,256,166.01,83.14
IMG_1269,Grape,Black_Rot,Diseased,1504.37,256,256,,25.36
IMG_1270,Grape,Healthy,Healthy,907.42,512,512,123.6,23.52
IMG_1271,Strawberry,Healthy,Healthy,1486.52,256,256,103.76,55.04
IMG_1272,Potato,Healthy,Healthy,1689.15,256,256,89.8,27.36
IMG_1273,Corn,Common_Rust,Diseased,785.78,256,256,160.45,269.7
IMG_1274,Grape,Black_Rot,Diseased,,256,256,148.6,36.33
IMG_1275,Cherry,Healthy,Healthy,1383.82,512,512,170.11,27.41
IMG_1276,Corn,Common_Rust,Diseased,1677.66,256,256,145.73,54.71
IMG_1277,Potato,Healthy,Healthy,1525.01,512,512,176.56,43.02
IMG_1278,Cherry,Healthy,Healthy,1866.56,256,256,125.89,201.58
IMG_1279,Cherry,Powdery_Mildew,Diseased,951.72,256,256,,72.27
IMG_1280,Pepper,Healthy,Healthy,1977.93,256,256,113.89,85.38
IMG_1281,Peach,Healthy,Healthy,2000.96,256,256,123.62,33.1
IMG_1282,Grape,Black_Rot,Diseased,1615.92,256,256,127.88,93.53
IMG_1283,Potato,Late_Blight,Diseased,1885.0,512,512,68.66,18.05
IMG_1284,Corn,Healthy,Healthy,1966.24,1024,1024,140.3,19.23
IMG_1285,Grape,Healthy,Healthy,1756.78,256,256,130.39,16.54
IMG_1286,Tomato,Healthy,Healthy,1391.89,1024,1024,114.15,46.89
IMG_1287,Strawberry,Healthy,Healthy,1675.0,256,256,150.45,51.94
IMG_1288,Cherry,Healthy,Healthy,910.97,512,512,136.96,58.37
IMG_1289,Cherry,Healthy,Healthy,994.45,256,256,100.46,39.0
IMG_1290,Apple,Healthy,Healthy,,256,256,129.37,74.23
IMG_1291,Cherry,Powdery_Mildew,Diseased,,512,512,97.51,55.78
IMG_1292,Potato,Late_Blight,Diseased,1784.67,256,256,127.45,144.78
IMG_1293,Strawberry,Leaf_Scorch,Diseased,,256,256,124.43,53.31
IMG_1294,Cherry,Healthy,Healthy,1986.9,256,256,146.82,42.62
IMG_1295,Cherry,Powdery_Mildew,Diseased,1739.9,256,256,161.39,71.58
IMG_1296,Strawberry,Leaf_Scorch,Diseased,1544.69,256,256,146.23,132.93
IMG_1297,Apple,Healthy,Healthy,1664.16,256,256,129.74,55.55
IMG_1298,,Healthy,Healthy,1431.65,256,256,124.94,179.15
IMG_1299,Peach,Bacterial_Spot,Diseased,1224.36,1024,1024,153.63,10.27
IMG_1300,Tomato,Healthy,Healthy,1687.08,512,512,150.02,122.05
IMG_1301,Tomato,Early_Blight,Diseased,6093.05,1024,1024,91.73,41.68
IMG_1302,Peach,Bacterial_Spot,Diseased,1943.75,256,256,175.37,40.83
IMG_1303,Corn,Common_Rust,Diseased,1776.1,256,256,143.76,29.04
IMG_1304,Strawberry,Healthy,Healthy,501.72,256,256,102.67,63.04
IMG_1305,Pepper,Healthy,Healthy,1509.39,512,512,166.58,28.1
IMG_1306,Pepper,Bell_Bacterial_Spot,Diseased,2161.79,256,256,102.93,201.97
IMG_1307,Strawberry,Healthy,Healthy,1483.5,256,256,144.28,80.8
IMG_1308,Tomato,Healthy,Healthy,2363.65,256,256,150.08,34.13
IMG_1309,Tomato,Late_Blight,Diseased,1238.09,1024,1024,163.73,70.71
IMG_1310,Pepper,Bell_Bacterial_Spot,Diseased,1295.76,256,256,106.99,25.25
IMG_1311,Apple,Rust,Diseased,1470.86,256,256,82.78,14.95
IMG_1312,Peach,Healthy,Healthy,2255.71,256,256,147.27,13.79
IMG_1313,Peach,Healthy,Healthy,1627.31,256,256,,40.84
IMG_1314,Grape,Healthy,Healthy,1938.23,256,256,121.88,50.31
IMG_1315,Pepper,Healthy,Healthy,1431.05,256,256,,107.58
IMG_1316,Grape,Black_Rot,Diseased,1785.89,512,512,91.99,89.38
IMG_1317,Corn,Healthy,Healthy,1206.83,1024,1024,142.98,42.15
IMG_1318,Pepper,Bell_Bacterial_Spot,Diseased,1203.91,256,256,123.28,113.44
IMG_1319,Strawberry,Healthy,Healthy,467.3,512,512,140.18,38.96
IMG_1320,Potato,Healthy,Healthy,1166.99,256,256,111.82,30.25
IMG_1321,Apple,Healthy,Healthy,984.37,256,256,13.38,40.89
IMG_1322,Grape,Black_Rot,Diseased,1372.67,1024,1024,114.2,55.56
IMG_1323,Peach,Healthy,Healthy,1406.59,1024,1024,147.02,42.51
IMG_1324,Grape,Black_Rot,Diseased,,512,512,166.71,197.52
IMG_1325,Pepper,Bell_Bacterial_Spot,Diseased,1673.97,256,256,154.42,25.08
IMG_1326,Pepper,Bell_Bacterial_Spot,Diseased,731.72,256,256,150.82,25.17
IMG_1327,Grape,Black_Rot,Diseased,1845.22,256,256,145.68,30.22
IMG_1328,Tomato,Late_Blight,Diseased,1337.78,256,256,104.12,29.15
IMG_1329,Pepper,Bell_Bacterial_Spot,Diseased,1764.17,256,256,132.66,14.39
IMG_1330,Grape,Black_Rot,Diseased,1441.06,256,256,168.84,12.14
IMG_1331,Corn,Common_Rust,Diseased,1437.88,512,512,152.84,44.34
IMG_1332,Grape,Black_Rot,Diseased,1301.65,512,512,112.59,33.48
IMG_1333,Tomato,Early_Blight,Diseased,1431.0,256,256,102.18,10.36
IMG_1334,Pepper,Healthy,Healthy,,512,512,134.48,24.45
IMG_1335,Peach,Bacterial_Spot,Diseased,1851.61,1024,1024,142.95,197.35
IMG_1336,Strawberry,Leaf_Scorch,Diseased,1121.4,1024,1024,123.48,42.49
IMG_1337,Corn,Common_Rust,Diseased,1353.05,512,512,112.57,192.25
IMG_1338,Tomato,Late_Blight,Diseased,2052.05,256,256,156.12,14.66
IMG_1339,Potato,Healthy,Healthy,1686.9,256,256,114.32,16.76
IMG_1340,Strawberry,Healthy,Healthy,1282.28,256,256,178.2,22.88
IMG_1341,Peach,Healthy,Healthy,2783.51,256,256,135.95,29.09
IMG_1342,Corn,Healthy,Healthy,1175.93,256,256,111.76,55.74
IMG_1343,Apple,Healthy,Healthy,1278.73,256,256,108.68,92.53
IMG_1344,Corn,Healthy,Healthy,2025.05,1024,1024,97.77,54.76
IMG_1345,Apple,Rust,Diseased,1663.32,256,256,85.88,17.7
IMG_1346,Corn,Healthy,Healthy,1866.67,256,256,118.25,41.79
IMG_1347,Grape,Healthy,Healthy,1514.65,256,256,119.82,26.34
IMG_1348,Peach,Bacterial_Spot,Diseased,2174.44,256,256,113.48,54.65
IMG_1349,Potato,Healthy,Healthy,1574.43,1024,1024,88.37,50.35
IMG_1350,Cherry,Powdery_Mildew,Diseased,1931.88,256,256,108.43,78.47
IMG_1351,Corn,Common_Rust,Diseased,1111.89,512,512,125.96,12.01
IMG_1352,Strawberry,Healthy,Healthy,977.7,256,256,127.21,44.73
IMG_1353,Grape,Black_Rot,Diseased,897.65,256,256,98.09,155.06
IMG_1354,Strawberry,Healthy,Healthy,1975.55,512,512,172.66,94.21
IMG_1355,Potato,Early_Blight,Diseased,1217.96,256,256,126.1,192.54
IMG_1356,Cherry,Healthy,Healthy,960.16,256,256,111.81,90.1
IMG_1357,Potato,Early_Blight,Diseased,1948.68,512,512,125.68,27.45
IMG_1358,Apple,Healthy,Healthy,1591.64,1024,1024,149.38,36.78
IMG_1359,Corn,Healthy,Healthy,1156.55,512,512,134.75,11.3
IMG_1360,Tomato,Late_Blight,Diseased,1592.33,512,512,120.66,41.05
IMG_1361,Cherry,Powdery_Mildew,Diseased,1244.47,256,256,95.63,73.51
IMG_1362,Cherry,Powdery_Mildew,Diseased,1759.97,512,512,87.48,29.8
IMG_1363,Strawberry,Leaf_Scorch,Diseased,1464.65,256,256,147.06,48.2
IMG_1364,Pepper,Bell_Bacterial_Spot,Diseased,2384.28,512,512,118.48,53.68
IMG_1365,Corn,Healthy,Healthy,1551.38,256,256,87.4,42.6
IMG_1366,Pepper,Healthy,Healthy,1263.48,256,256,159.19,36.34
IMG_1367,Corn,Common_Rust,Diseased,907.39,256,256,119.04,62.42
IMG_1368,Grape,Healthy,Healthy,1488.9,256,256,96.87,30.36
IMG_1369,Peach,Bacterial_Spot,Diseased,1554.55,256,256,115.53,24.49
IMG_1370,Pepper,Healthy,Healthy,1502.32,256,256,176.81,126.06
IMG_1371,Pepper,Healthy,Healthy,1321.39,512,512,118.7,18.78
IMG_1372,Corn,Healthy,Healthy,1033.73,256,256,138.55,55.03
IMG_1373,Strawberry,Leaf_Scorch,Diseased,1671.5,256,256,97.19,20.76
IMG_1374,Potato,Late_Blight,Diseased,1808.19,256,256,129.44,62.31
IMG_1375,Pepper,Bell_Bacterial_Spot,Diseased,1927.28,512,512,149.02,90.72
IMG_1376,Strawberry,Healthy,Healthy,1002.11,256,256,173.47,10.33
IMG_1377,Peach,Healthy,Healthy,1897.15,256,256,115.7,77.83
IMG_1378,Corn,Healthy,Healthy,1680.4,256,256,153.53,80.34
IMG_1379,Strawberry,Healthy,Healthy,1697.9,512,512,153.88,13.85
IMG_1380,Strawberry,Healthy,Healthy,854.4,512,512,162.77,97.71
